Potential applied (V)	WE(1).Current (A)
-0.3118896484375	2.158203125E-06
-0.3094482421875	2.1612548828125E-06
-0.3070068359375	2.23236083984375E-06
-0.3045654296875	2.2698974609375E-06
-0.3021240234375	2.3614501953125E-06
-0.2996826171875	2.47711181640625E-06
-0.2972412109375	2.5714111328125E-06
-0.2947998046875	2.64801025390625E-06
-0.2923583984375	2.66815185546875E-06
-0.2899169921875	2.63092041015625E-06
-0.2874755859375	2.60986328125E-06
-0.2850341796875	2.55279541015625E-06
-0.2825927734375	2.44476318359375E-06
-0.2801513671875	2.37701416015625E-06
-0.2777099609375	2.30926513671875E-06
-0.2752685546875	2.30255126953125E-06
-0.2728271484375	2.340087890625E-06
-0.2703857421875	2.37579345703125E-06
-0.2679443359375	2.445068359375E-06
-0.2655029296875	2.57415771484375E-06
-0.2630615234375	2.64984130859375E-06
-0.2606201171875	2.7435302734375E-06
-0.2581787109375	2.76824951171875E-06
-0.2557373046875	2.76611328125E-06
-0.2532958984375	2.73895263671875E-06
-0.2508544921875	2.6904296875E-06
-0.2484130859375	2.5787353515625E-06
-0.2459716796875	2.51861572265625E-06
-0.2435302734375	2.43621826171875E-06
-0.2410888671875	2.4163818359375E-06
-0.2386474609375	2.4237060546875E-06
-0.2362060546875	2.479248046875E-06
-0.2337646484375	2.52655029296875E-06
-0.2313232421875	2.63824462890625E-06
-0.2288818359375	2.7203369140625E-06
-0.2264404296875	2.8131103515625E-06
-0.2239990234375	2.86590576171875E-06
-0.2215576171875	2.882080078125E-06
-0.2191162109375	2.833251953125E-06
-0.2166748046875	2.8131103515625E-06
-0.2142333984375	2.73101806640625E-06
-0.2117919921875	2.6483154296875E-06
-0.2093505859375	2.5665283203125E-06
-0.2069091796875	2.523193359375E-06
-0.2044677734375	2.51251220703125E-06
-0.2020263671875	2.5830078125E-06
-0.1995849609375	2.61260986328125E-06
-0.1971435546875	2.69256591796875E-06
-0.1947021484375	2.79815673828125E-06
-0.1922607421875	2.874755859375E-06
-0.1898193359375	2.95379638671875E-06
-0.1873779296875	2.96875E-06
-0.1849365234375	2.93487548828125E-06
-0.1824951171875	2.9119873046875E-06
-0.1800537109375	2.87506103515625E-06
-0.1776123046875	2.77435302734375E-06
-0.1751708984375	2.7264404296875E-06
-0.1727294921875	2.662353515625E-06
-0.1702880859375	2.66265869140625E-06
-0.1678466796875	2.6873779296875E-06
-0.1654052734375	2.72125244140625E-06
-0.1629638671875	2.77099609375E-06
-0.1605224609375	2.89337158203125E-06
-0.1580810546875	2.95806884765625E-06
-0.1556396484375	3.050537109375E-06
-0.1531982421875	3.07769775390625E-06
-0.1507568359375	3.08380126953125E-06
-0.1483154296875	3.07220458984375E-06
-0.1458740234375	3.05389404296875E-06
-0.1434326171875	2.95989990234375E-06
-0.1409912109375	2.9150390625E-06
-0.1385498046875	2.84820556640625E-06
-0.1361083984375	2.82989501953125E-06
-0.1336669921875	2.85064697265625E-06
-0.1312255859375	2.89337158203125E-06
-0.1287841796875	2.9412841796875E-06
-0.1263427734375	3.03253173828125E-06
-0.1239013671875	3.11279296875E-06
-0.1214599609375	3.2000732421875E-06
-0.1190185546875	3.2550048828125E-06
-0.1165771484375	3.29254150390625E-06
-0.1141357421875	3.2965087890625E-06
-0.1116943359375	3.2879638671875E-06
-0.1092529296875	3.2159423828125E-06
-0.1068115234375	3.13812255859375E-06
-0.1043701171875	3.06884765625E-06
-0.1019287109375	3.01422119140625E-06
-0.0994873046875	3.01971435546875E-06
-0.0970458984375	3.07159423828125E-06
-0.0946044921875	3.1170654296875E-06
-0.0921630859375	3.2391357421875E-06
-0.0897216796875	3.35906982421875E-06
-0.0872802734375	3.48358154296875E-06
-0.0848388671875	3.56536865234375E-06
-0.0823974609375	3.6151123046875E-06
-0.0799560546875	3.5467529296875E-06
-0.0775146484375	3.54278564453125E-06
-0.0750732421875	3.46466064453125E-06
-0.0726318359375	3.36273193359375E-06
-0.0701904296875	3.31878662109375E-06
-0.0677490234375	3.3074951171875E-06
-0.0653076171875	3.2989501953125E-06
-0.0628662109375	3.42498779296875E-06
-0.0604248046875	3.51165771484375E-06
-0.0579833984375	3.62762451171875E-06
-0.0555419921875	3.75946044921875E-06
-0.0531005859375	3.8360595703125E-06
-0.0506591796875	3.8665771484375E-06
-0.0482177734375	3.88885498046875E-06
-0.0457763671875	3.8665771484375E-06
-0.0433349609375	3.87176513671875E-06
-0.0408935546875	3.8848876953125E-06
-0.0384521484375	3.83636474609375E-06
-0.0360107421875	3.82965087890625E-06
-0.0335693359375	3.829345703125E-06
-0.0311279296875	3.927001953125E-06
-0.0286865234375	3.96026611328125E-06
-0.0262451171875	4.06402587890625E-06
-0.0238037109375	4.1015625E-06
-0.0213623046875	4.2755126953125E-06
-0.0189208984375	4.278564453125E-06
-0.0164794921875	4.315185546875E-06
-0.0140380859375	4.3212890625E-06
-0.0115966796875	4.412841796875E-06
-0.0091552734375	4.5196533203125E-06
-0.0067138671875	4.571533203125E-06
-0.0042724609375	4.6356201171875E-06
-0.0018310546875	4.620361328125E-06
0.0006103515625	4.67529296875E-06
0.0030517578125	4.7119140625E-06
0.0054931640625	4.827880859375E-06
0.0079345703125	4.7393798828125E-06
0.0103759765625	4.8553466796875E-06
0.0128173828125	4.8980712890625E-06
0.0152587890625	4.96826171875E-06
0.0177001953125	5.0994873046875E-06
0.0201416015625	5.224609375E-06
0.0225830078125	5.4473876953125E-06
0.0250244140625	5.5938720703125E-06
0.0274658203125	5.6640625E-06
0.0299072265625	5.828857421875E-06
0.0323486328125	5.6396484375E-06
0.0347900390625	5.718994140625E-06
0.0372314453125	5.5908203125E-06
0.0396728515625	5.5908203125E-06
0.0421142578125	5.499267578125E-06
0.0445556640625	5.82275390625E-06
0.0469970703125	5.9814453125E-06
0.0494384765625	6.3323974609375E-06
0.0518798828125	6.5185546875E-06
0.0543212890625	6.768798828125E-06
0.0567626953125	6.793212890625E-06
0.0592041015625	6.793212890625E-06
0.0616455078125	6.8328857421875E-06
0.0640869140625	6.7352294921875E-06
0.0665283203125	6.597900390625E-06
0.0689697265625	6.6314697265625E-06
0.0714111328125	6.6314697265625E-06
0.0738525390625	6.671142578125E-06
0.0762939453125	7.257080078125E-06
0.0787353515625	7.4005126953125E-06
0.0811767578125	7.9986572265625E-06
0.0836181640625	8.1329345703125E-06
0.0860595703125	8.3526611328125E-06
0.0885009765625	8.3831787109375E-06
0.0909423828125	8.441162109375E-06
0.0933837890625	8.154296875E-06
0.0958251953125	8.306884765625E-06
0.0982666015625	8.526611328125E-06
0.1007080078125	8.53271484375E-06
0.1031494140625	8.709716796875E-06
0.1055908203125	9.1827392578125E-06
0.1080322265625	9.5001220703125E-06
0.1104736328125	9.954833984375E-06
0.1129150390625	9.7320556640625E-06
0.1153564453125	1.002197265625E-05
0.1177978515625	1.007080078125E-05
0.1202392578125	9.796142578125E-06
0.1226806640625	1.009521484375E-05
0.1251220703125	1.0302734375E-05
0.1275634765625	1.051025390625E-05
0.1300048828125	1.10626220703125E-05
0.1324462890625	1.148681640625E-05
0.1348876953125	1.185302734375E-05
0.1373291015625	1.22222900390625E-05
0.1397705078125	1.224365234375E-05
0.1422119140625	1.307373046875E-05
0.1446533203125	1.2945556640625E-05
0.1470947265625	1.3226318359375E-05
0.1495361328125	1.2884521484375E-05
0.1519775390625	1.3037109375E-05
0.1544189453125	1.30401611328125E-05
0.1568603515625	1.36016845703125E-05
0.1593017578125	1.380615234375E-05
0.1617431640625	1.480712890625E-05
0.1641845703125	1.55914306640625E-05
0.1666259765625	1.5948486328125E-05
0.1690673828125	1.59912109375E-05
0.1715087890625	1.6156005859375E-05
0.1739501953125	1.5850830078125E-05
0.1763916015625	1.58111572265625E-05
0.1788330078125	1.60247802734375E-05
0.1812744140625	1.622314453125E-05
0.1837158203125	1.6998291015625E-05
0.1861572265625	1.6851806640625E-05
0.1885986328125	1.7730712890625E-05
0.1910400390625	1.829833984375E-05
0.1934814453125	1.9830322265625E-05
0.1959228515625	2.0147705078125E-05
0.1983642578125	2.13165283203125E-05
0.2008056640625	2.1063232421875E-05
0.2032470703125	2.1380615234375E-05
0.2056884765625	2.078857421875E-05
0.2081298828125	2.09014892578125E-05
0.2105712890625	2.0538330078125E-05
0.2130126953125	2.1575927734375E-05
0.2154541015625	2.216796875E-05
0.2178955078125	2.29400634765625E-05
0.2203369140625	2.39990234375E-05
0.2227783203125	2.486572265625E-05
0.2252197265625	2.587890625E-05
0.2276611328125	2.67333984375E-05
0.2301025390625	2.78106689453125E-05
0.2325439453125	2.8106689453125E-05
0.2349853515625	2.83447265625E-05
0.2374267578125	2.74139404296875E-05
0.2398681640625	2.7392578125E-05
0.2423095703125	2.78167724609375E-05
0.2447509765625	2.92205810546875E-05
0.2471923828125	3.05267333984375E-05
0.2496337890625	3.18389892578125E-05
0.2520751953125	3.34716796875E-05
0.2545166015625	3.48052978515625E-05
0.2569580078125	3.52874755859375E-05
0.2593994140625	3.66424560546875E-05
0.2618408203125	3.65631103515625E-05
0.2642822265625	3.6865234375E-05
0.2667236328125	3.72467041015625E-05
0.2691650390625	3.78143310546875E-05
0.2716064453125	3.7689208984375E-05
0.2740478515625	3.87176513671875E-05
0.2764892578125	4.0643310546875E-05
0.2789306640625	4.2633056640625E-05
0.2813720703125	4.52880859375E-05
0.2838134765625	4.547119140625E-05
0.2862548828125	4.7088623046875E-05
0.2886962890625	4.632568359375E-05
0.2911376953125	4.6966552734375E-05
0.2935791015625	4.7088623046875E-05
0.2960205078125	4.8736572265625E-05
0.2984619140625	5.029296875E-05
0.3009033203125	5.242919921875E-05
0.3033447265625	5.511474609375E-05
0.3057861328125	5.72509765625E-05
0.3082275390625	5.8563232421875E-05
0.3106689453125	5.8929443359375E-05
0.3131103515625	5.9722900390625E-05
0.3155517578125	6.06689453125E-05
0.3179931640625	6.207275390625E-05
0.3204345703125	6.2835693359375E-05
0.3228759765625	6.4422607421875E-05
0.3253173828125	6.6375732421875E-05
0.3277587890625	6.7108154296875E-05
0.3302001953125	7.0709228515625E-05
0.3326416015625	7.3974609375E-05
0.3350830078125	7.5897216796875E-05
0.3375244140625	7.97119140625E-05
0.3399658203125	7.9559326171875E-05
0.3424072265625	8.2061767578125E-05
0.3448486328125	8.19091796875E-05
0.3472900390625	8.3404541015625E-05
0.3497314453125	8.3648681640625E-05
0.3521728515625	8.65478515625E-05
0.3546142578125	8.868408203125E-05
0.3570556640625	9.1094970703125E-05
0.3594970703125	9.381103515625E-05
0.3619384765625	9.5977783203125E-05
0.3643798828125	9.954833984375E-05
0.3668212890625	0.000102569580078125
0.3692626953125	0.00010791015625
0.3717041015625	0.000110687255859375
0.3741455078125	0.000114471435546875
0.3765869140625	0.000113006591796875
0.3790283203125	0.000114715576171875
0.3814697265625	0.000114501953125
0.3839111328125	0.0001168212890625
0.3863525390625	0.00012115478515625
0.3887939453125	0.00012469482421875
0.3912353515625	0.00012896728515625
0.3936767578125	0.000132293701171875
0.3961181640625	0.00013592529296875
0.3985595703125	0.00014044189453125
0.4010009765625	0.000142974853515625
0.4034423828125	0.000144744873046875
0.4058837890625	0.00014764404296875
0.4083251953125	0.000147430419921875
0.4107666015625	0.000148834228515625
0.4132080078125	0.00015167236328125
0.4156494140625	0.000158843994140625
0.4180908203125	0.000163726806640625
0.4205322265625	0.000169525146484375
0.4229736328125	0.00017364501953125
0.4254150390625	0.000177703857421875
0.4278564453125	0.000181121826171875
0.4302978515625	0.00018121337890625
0.4327392578125	0.0001832275390625
0.4351806640625	0.000185028076171875
0.4376220703125	0.000187591552734375
0.4400634765625	0.000193939208984375
0.4425048828125	0.000199493408203125
0.4449462890625	0.000205841064453125
0.4473876953125	0.0002108154296875
0.4498291015625	0.000215606689453125
0.4522705078125	0.0002183837890625
0.4547119140625	0.000220977783203125
0.4571533203125	0.000220550537109375
0.4595947265625	0.000224395751953125
0.4620361328125	0.000229705810546875
0.4644775390625	0.00023028564453125
0.4669189453125	0.00023907470703125
0.4693603515625	0.000243011474609375
0.4718017578125	0.00024859619140625
0.4742431640625	0.000254852294921875
0.4766845703125	0.000262603759765625
0.4791259765625	0.000264862060546875
0.4815673828125	0.00026885986328125
0.4840087890625	0.000271881103515625
0.4864501953125	0.0002769775390625
0.4888916015625	0.00027978515625
0.4913330078125	0.00027972412109375
0.4937744140625	0.0002833251953125
0.4962158203125	0.000286590576171875
0.4986572265625	0.0002918701171875
0.5010986328125	0.000298828125
0.5035400390625	0.0003033447265625
0.5059814453125	0.00031158447265625
0.5084228515625	0.000315155029296875
0.5108642578125	0.000320343017578125
0.5133056640625	0.00032843017578125
0.5157470703125	0.00033135986328125
0.5181884765625	0.000332550048828125
0.5206298828125	0.000331207275390625
0.5230712890625	0.000335845947265625
0.5255126953125	0.000340728759765625
0.5279541015625	0.00035064697265625
0.5303955078125	0.000357574462890625
0.5328369140625	0.000364044189453125
0.5352783203125	0.000368804931640625
0.5377197265625	0.00037103271484375
0.5401611328125	0.000378875732421875
0.5426025390625	0.000379058837890625
0.5450439453125	0.0003848876953125
0.5474853515625	0.000386016845703125
0.5499267578125	0.000388824462890625
0.5523681640625	0.000394439697265625
0.5548095703125	0.0003990478515625
0.5572509765625	0.000405792236328125
0.5596923828125	0.000415374755859375
0.5621337890625	0.000422332763671875
0.5645751953125	0.000422882080078125
0.5670166015625	0.000426300048828125
0.5694580078125	0.000428680419921875
0.5718994140625	0.000434844970703125
0.5743408203125	0.00043560791015625
0.5767822265625	0.0004420166015625
0.5792236328125	0.000442535400390625
0.5816650390625	0.000453948974609375
0.5841064453125	0.00045562744140625
0.5865478515625	0.00046160888671875
0.5889892578125	0.000466949462890625
0.5914306640625	0.000477752685546875
0.5938720703125	0.0004840087890625
0.5963134765625	0.00048553466796875
0.5987548828125	0.000487060546875
0.6011962890625	0.00048553466796875
0.6036376953125	0.00048797607421875
0.6060791015625	0.00049072265625
0.6085205078125	0.00049560546875
0.6109619140625	0.0005010986328125
0.6134033203125	0.0005120849609375
0.6158447265625	0.000516357421875
0.6182861328125	0.00052276611328125
0.6207275390625	0.000528564453125
0.6231689453125	0.00053436279296875
0.6256103515625	0.000537109375
0.6280517578125	0.00054290771484375
0.6304931640625	0.00054229736328125
0.6329345703125	0.00054473876953125
0.6353759765625	0.0005438232421875
0.6378173828125	0.0005438232421875
0.6402587890625	0.00054779052734375
0.6427001953125	0.0005560302734375
0.6451416015625	0.00057037353515625
0.6475830078125	0.00057647705078125
0.6500244140625	0.0005804443359375
0.6524658203125	0.0005810546875
0.6549072265625	0.000582275390625
0.6573486328125	0.000582275390625
0.6597900390625	0.0005908203125
0.6622314453125	0.00059051513671875
0.6646728515625	0.00059234619140625
0.6671142578125	0.00060394287109375
0.6695556640625	0.00061248779296875
0.6719970703125	0.0006256103515625
0.6744384765625	0.00062408447265625
0.6768798828125	0.00062835693359375
0.6793212890625	0.000628662109375
0.6817626953125	0.00062896728515625
0.6842041015625	0.00062591552734375
0.6866455078125	0.00063323974609375
0.6890869140625	0.00063507080078125
0.6915283203125	0.0006396484375
0.6939697265625	0.0006396484375
0.6964111328125	0.00064788818359375
0.6988525390625	0.00065673828125
0.7012939453125	0.00066680908203125
0.7037353515625	0.00067047119140625
0.7061767578125	0.00067413330078125
0.7086181640625	0.0006707763671875
0.7110595703125	0.0006732177734375
0.7135009765625	0.0006695556640625
0.7159423828125	0.0006787109375
0.7183837890625	0.0006768798828125
0.7208251953125	0.0006866455078125
0.7232666015625	0.00069183349609375
0.7257080078125	0.0007037353515625
0.7281494140625	0.0007073974609375
0.7305908203125	0.0007171630859375
0.7330322265625	0.00071502685546875
0.7354736328125	0.0007220458984375
0.7379150390625	0.00072357177734375
0.7403564453125	0.00072174072265625
0.7427978515625	0.00072967529296875
0.7452392578125	0.00073211669921875
0.7476806640625	0.00072906494140625
0.7501220703125	0.000731201171875
0.7525634765625	0.0007470703125
0.7550048828125	0.000755615234375
0.7574462890625	0.0007562255859375
0.7598876953125	0.0007611083984375
0.7623291015625	0.000767822265625
0.7647705078125	0.0007684326171875
0.7672119140625	0.000772705078125
0.7696533203125	0.00076873779296875
0.7720947265625	0.00077484130859375
0.7745361328125	0.00077667236328125
0.7769775390625	0.0007794189453125
0.7794189453125	0.00078643798828125
0.7818603515625	0.00079620361328125
0.7843017578125	0.00080078125
0.7867431640625	0.0008056640625
0.7891845703125	0.0008184814453125
0.7916259765625	0.0008148193359375
0.7940673828125	0.000821533203125
0.7965087890625	0.00082244873046875
0.7989501953125	0.00081817626953125
0.8013916015625	0.00081451416015625
0.8038330078125	0.00082550048828125
0.8062744140625	0.000830078125
0.8087158203125	0.0008319091796875
0.8111572265625	0.0008453369140625
0.8135986328125	0.000850830078125
0.8160400390625	0.00085693359375
0.8184814453125	0.00087005615234375
0.8209228515625	0.0008673095703125
0.8233642578125	0.00087249755859375
0.8258056640625	0.00086944580078125
0.8282470703125	0.0008734130859375
0.8306884765625	0.000882568359375
0.8331298828125	0.0008843994140625
0.8355712890625	0.00089752197265625
0.8380126953125	0.0009039306640625
0.8404541015625	0.000919189453125
0.8428955078125	0.000926513671875
0.8453369140625	0.00093902587890625
0.8477783203125	0.00094024658203125
0.8502197265625	0.00094329833984375
0.8526611328125	0.00095306396484375
0.8551025390625	0.00095001220703125
0.8575439453125	0.00095184326171875
0.8599853515625	0.0009539794921875
0.8624267578125	0.000970458984375
0.8648681640625	0.0009735107421875
0.8673095703125	0.00098114013671875
0.8697509765625	0.00098724365234375
0.8721923828125	0.0009979248046875
0.8746337890625	0.0010107421875
0.8770751953125	0.00102325439453125
0.8795166015625	0.0010345458984375
0.8819580078125	0.00104522705078125
0.8843994140625	0.0010601806640625
0.8868408203125	0.001064453125
0.8892822265625	0.00107208251953125
0.8917236328125	0.001082763671875
0.8941650390625	0.0010894775390625
0.8966064453125	0.00109954833984375
0.8990478515625	0.0011053466796875
0.9014892578125	0.00110626220703125
